gene,counts.cv2,counts.avg,signif_var
"EGFP",2.507965976072,2203.9395090214,0
"tdTom",11.7379730515356,13.7095055170271,0
"0610005C13Rik",261.643671747279,0.0859436810624031,0
"0610007C21Rik",2.31792555370683,107.376023749619,0
"0610007L01Rik",6.08536734400221,100.953150422315,0
"0610007N19Rik",9.02761390668635,27.1711569932046,0
"0610007P08Rik",7.69318737243106,47.040913275321,0
"0610007P14Rik",2.78863934205185,65.6775544844985,0
"0610007P22Rik",13.5752862710413,10.2326680809828,0
"0610009B14Rik",220.493222373728,0.0341704610286638,0
"0610009B22Rik",2.42668794303377,36.4643020561156,0
"0610009D07Rik",1.19064620356769,81.8636483035212,0
"0610009E02Rik",6.69687337616829,28.0369805106532,0
"0610009L18Rik",35.482790553011,1.68319535031944,0
"0610009O20Rik",8.67176369963511,13.3062005643754,0
"0610010B08Rik",24.8664343551193,6.67212806145767,0
"0610010F05Rik",21.5118812714703,38.4272562295423,1
"0610010K14Rik",5.04649964548783,17.4734649925275,0
"0610010O12Rik",1.71122180464338,27.8251959192013,0
"0610011F06Rik",2.22923267582391,42.5656484090625,0
"0610011L14Rik",5.20241316036066,78.4241981058926,0
"0610012G03Rik",10.4841265869147,3.64157544495926,0
"0610012H03Rik",76.9730508615732,5.24844475335811,1
"0610025J13Rik",161.026804556825,0.110029256304727,0
"0610030E20Rik",16.5758854185823,17.998486026747,0
"0610031J06Rik",3.69367371234903,187.976682915206,0
"0610037L13Rik",6.6167958683978,35.9271636705009,0
"0610037P05Rik",1.96327651611317,109.492418180023,0
"0610038B21Rik",87.0762166935041,0.173177986795061,0
"0610038L08Rik",101.007309132469,1.31876487647166,0
"0610039K10Rik",321,0.00173046330016281,0
"0610040B10Rik",88.1434087407082,0.29667476622356,0
"0610040F04Rik",73.2949913871306,0.0292723060778488,0
"0610040J01Rik",39.835084692175,12.0209845254104,1
"0610043K17Rik",115.647982885182,0.24770706945412,0
"0910001L09Rik",3.48283765175052,17.1614749755861,0
"100043387",19.5683345513667,15.3910837334088,0
"1100001G20Rik",321,0.00882176714843731,0
"1110001A16Rik",6.55811072784419,25.5090147948985,0
"1110001J03Rik",4.6325909524833,10.320971126996,0
"1110002B05Rik",2.79805127615085,118.503358111244,0
"1110002L01Rik",15.9139276836081,34.4405250681161,1
"1110002N22Rik",13.6504278522389,7.54142844560305,0
"1110003E01Rik",3.01354975740484,76.8059173112546,0
"1110004E09Rik",3.86849547547708,39.7114838130633,0
"1110004F10Rik",1.31380489129003,173.038801814924,0
"1110005A03Rik",5.0119258006282,21.4977078222651,0
"1110006O24Rik",58.0333063733728,1.99698708970687,0
"1110007C09Rik",3.45120078585184,32.3624131601243,0
"1110008F13Rik",53.4658055832961,26.1306340582193,1
"1110008J03Rik",15.1058488162955,10.5688795142584,0
"1110008L16Rik",23.0182027165009,14.4942369936922,1
"1110008P14Rik",3.99138308145176,17.1513933581686,0
"1110012J17Rik",9.25841858441555,39.3140660221236,0
"1110012L19Rik",5.74100417971775,36.1239689057528,0
"1110014N23Rik",19.8902640973247,19.155699109346,1
"1110015O18Rik",321,0.00180456764460701,0
"1110017D15Rik",4.20047296568687,72.446066637596,0
"1110017F19Rik",23.1464767114472,3.16713657778907,0
"1110018G07Rik",6.26789718005592,56.6680265980129,0
"1110018J18Rik",14.888286033001,3.84779624676453,0
"1110019D14Rik",33.5465027760712,5.68892556263501,0
"1110020A21Rik",27.127154778028,1.58953633457666,0
"1110020C17Rik",321,0.00236277107007509,0
"1110020G09Rik",8.22854647043978,38.690686163145,0
"1110021J02Rik",3.21966708301326,29.9862214706071,0
"1110021L09Rik",9.65199233189738,7.58981121840902,0
"1110028C15Rik",16.4079049592914,21.0367508670888,0
"1110028F11Rik",151.986350223592,2.28441051072855,1
"1110028F18Rik",119.362595801602,0.261504128690806,0
"1110031I02Rik",7.91650395703646,45.7784853970206,0
"1110032A03Rik",3.37161994982428,61.9374689534695,0
"1110032A04Rik",58.9957494235088,0.617161749133073,0
"1110032F04Rik",150.654027439663,0.714697395540426,0
"1110034A24Rik",9.46398378124757,11.3378207828498,0
"1110034B05Rik",6.78026935550485,20.2517184428792,0
"1110034G24Rik",23.0883940700075,9.13940927156478,0
"1110035M17Rik",279.250899070491,0.0102268660072346,0
"1110036E04Rik",321,0.0686613194777774,0
"1110037F02Rik",6.54909132068912,96.4935274715008,0
"1110038B12Rik",2.43137986647081,29.7545125753775,0
"1110038D17Rik",24.9141081403267,11.8356432123688,0
"1110038F14Rik",3.85222876983615,24.6864151080578,0
"1110046J04Rik",27.4599932645119,2.80913527936321,0
"1110049F12Rik",19.2109515137731,10.6585039643511,0
"1110050K14Rik",171.496279606166,0.000749808251313508,0
"1110051M20Rik",2.68178855636962,72.3767251824086,0
"1110054M08Rik",50.756836531093,2.05371595166118,0
"1110054O05Rik",19.977282269949,22.2091371631029,1
"1110057K04Rik",7.39921491477453,48.9514388841439,0
"1110058L19Rik",1.64407267075372,46.494241542385,0
"1110059E24Rik",5.35068402969968,73.2371975386498,0
"1110059G10Rik",5.56643267183162,14.9643882767914,0
"1110059M19Rik",306.781881310047,0.11331250428326,0
"1110065P20Rik",15.2901184840096,1.46429134193911,0
"1110067D22Rik",6.70705929507873,22.734965143643,0
"1190002F15Rik",5.47984118899896,20.4374231128818,0
"1190002H23Rik",5.86161499716839,56.9686911456801,0
"1190002N15Rik",16.0957916078255,30.9478173885443,1
"1190003J15Rik",32.3612451570011,4.0356051563159,0
"1190005F20Rik",9.3542590089519,13.1866190145506,0
"1190005I06Rik",28.7679634420831,1.34275488023315,0
"1190007F08Rik",19.5563684087483,22.7024197249807,1
"1190007I07Rik",12.891526580279,2.65452821683535,0
"1200009I06Rik",25.7920550104041,18.0985102164637,1
"1200011I18Rik",10.4212005315056,49.9796612630175,0
"1200011M11Rik",38.1363355928662,11.564436535265,1
"1200014J11Rik",2.97789800064772,47.7530657057922,0
"1200016B10Rik",9.52334540204297,44.2349998943115,0
"1300001I01Rik",20.9219218335133,25.7395195704972,1
"1300002E11Rik",5.40456881046465,26.6154209251531,0
"1300002K09Rik",321,0.000237545790308953,0
"1300010F03Rik",6.67857285314536,38.813717668402,0
"1300014I06Rik",8.3556050072883,18.0548426619957,0
"1300015D01Rik",321,0.000109886668278241,0
"1300018I17Rik",15.4309216889441,29.5425465846995,1
"1300018J18Rik",45.0294201906367,22.0243630556173,1
"1500001M20Rik",75.074576091465,36.9256291022206,1
"1500002F19Rik",127.229654846577,1.47193391469588,0
"1500002O10Rik",117.431579497672,1.36851342766018,0
"1500002O20Rik",26.2427083536167,11.005162883529,0
"1500003O03Rik",5.63382120838509,83.1935332476092,0
"1500004A13Rik",46.3079934132532,1.09453779982263,0
"1500009L16Rik",92.8576592060133,2.26957561729749,0
"1500010J02Rik",12.6524015041828,26.520363826195,0
"1500011B03Rik",2.17370385742507,82.6194744261953,0
"1500011H22Rik",4.19588410521839,38.154124489377,0
"1500011K16Rik",3.50006933172242,9.46484884420792,0
"1500012F01Rik",1.47630134985798,49.923547546002,0
"1500012K07Rik",165.911772499691,0.00352741596422807,0
"1500015A07Rik",25.0783509124775,5.58284529266906,0
"1500015L24Rik",118.39353683569,0.814321206360353,0
"1500015O10Rik",3.96114817799269,578.354979279076,0
"1500016L03Rik",85.7012022201749,0.32108049481501,0
"1500017E21Rik",32.6525484196891,3.21111648169997,0
"1500031L02Rik",5.83169174311089,46.052970553633,0
"1500032L24Rik",2.98174523465377,31.5754807828696,0
"1500035N22Rik",125.675774892934,0.0303516534598472,0
"1520401A03Rik",164.293145340931,0.0434552419187881,0
"1520402A15Rik",51.8829852513419,3.2506709650231,0
"1600002D24Rik",277.74498992924,0.00303518679831095,0
"1600002H07Rik",26.9697282383118,10.0769100113407,0
"1600002K03Rik",16.9176776302756,2.22938127144411,0
"1600010M07Rik",23.2512414470158,0.404701520804736,0
"1600012F09Rik",5.0798588400387,77.325640733903,0
"1600012H06Rik",14.2810578607549,28.2554736068507,0
"1600012P17Rik",321,0.00164701535499829,0
"1600014C10Rik",19.569212190146,9.00774526852222,0
"1600014C23Rik",182.685787035152,0.0713501427942276,0
"1600014K23Rik",321,0.00119477752232388,0
"1600016N20Rik",42.7986256731917,8.40437050634659,1
"1600019K03Rik",222.749903420554,0.000292489124448073,0
"1600020E01Rik",7.71798798977631,7.21960537506276,0
"1600021P15Rik",28.5254906200211,38.0889824607868,1
"1600027N09Rik",60.0481549607575,4.06492690430141,0
"1600029D21Rik",15.490922391123,23.7010955967671,0
"1600029I14Rik",11.1990948782768,9.53279650266053,0
"1600029O15Rik",68.0850464058352,0.494966432013575,0
"1700001C02Rik",8.41246923392377,21.3251373280969,0
"1700001C19Rik",99.662267885407,0.010482107220076,0
"1700001D01Rik",35.2399264218493,0.232093511340274,0
"1700001F09Rik",321,0.174497301809999,0
"1700001G11Rik",139.911995744617,0.00858192110000873,0
"1700001G17Rik",100.839133156905,0.153003398459024,0
"1700001J03Rik",201.784078858527,0.214338453576469,0
"1700001J11Rik",96.3208675260638,1.27039489395686,0
"1700001K19Rik",121.562866680422,0.0189973076211392,0
"1700001K23Rik",110.272108850906,0.0789354903457677,0
"1700001L05Rik",69.1021782054693,1.49022487119686,0
"1700001L19Rik",9.22722752943516,17.6120799451253,0
"1700001O22Rik",31.4737020982747,3.57269032208483,0
"1700001P01Rik",173.650192203201,0.0606979590077702,0
"1700003E16Rik",24.1363471216244,8.18711918389156,0
"1700003G13Rik",321,0.000714263343808566,0
"1700003G18Rik",315.468788349834,0.0126834023420689,0
"1700003H04Rik",81.3216371225346,0.0095682031213883,0
"1700003M02Rik",8.95158093185808,47.3949770685275,0
"1700003M07Rik",160.452256459868,0.817531457347051,0
"1700006F04Rik",321,0.00330537217867896,0
"1700006J14Rik",37.8464302577073,0.310608373824867,0
"1700007B14Rik",148.765399547364,0.0589202777855013,0
"1700007E05Rik",39.091589653666,3.66865304367728,0
"1700007G11Rik",15.0511158991152,9.18057276000215,0
"1700007I08Rik",321,0.0107061046234277,0
"1700007J10Rik",91.9965698360797,0.682434268454385,0
"1700007K09Rik",321,0.00148347002175625,0
"1700007K13Rik",8.92154405976863,10.2372602985206,0
"1700007L15Rik",66.8664993707983,0.731644550115891,0
"1700007P06Rik",72.7768772754447,0.19601259769947,0
"1700008F21Rik",222.749903420554,0.000292489124448073,0
"1700008I05Rik",202.891096672693,0.0231396519013797,0
"1700008J07Rik",41.1780270301508,1.65882003967085,0
"1700008O03Rik",98.3578517572216,0.0551865057414897,0
"1700008P20Rik",35.5775158947619,1.05725680420879,0
"1700009C05Rik",107.723707716506,0.0922659754465661,0
"1700009N14Rik",288.884433045849,0.00313131036890145,0
"1700009P17Rik",4.60238509930566,79.8965468496984,0
"1700010B08Rik",285.320768429436,0.00403527152651411,0
"1700010B13Rik",321,0.00142527474185372,0
"1700010H22Rik",35.8609758994585,0.524841001496996,0
"1700010I02Rik",112.30108893854,0.00673920135576904,0
"1700010I14Rik",25.4801938359061,8.10257509093704,0
"1700010L04Rik",297.8983527065,0.114351475448039,0
"1700011A15Rik",133.421135471993,0.105555545886521,0
"1700011E24Rik",303.393035737715,0.0135089644795604,0
"1700011H14Rik",321,0.192018076929939,0
"1700011I03Rik",157.744476370128,0.00477220971498647,0
"1700011J10Rik",12.4129700090947,4.02153030424393,0
"1700012A16Rik",20.4231503850032,1.8866334623887,0
"1700012B09Rik",101.615535039271,0.511896639928114,0
"1700012B15Rik",12.1157370191579,1.97622065325576,0
"1700012D01Rik",108.228161971022,0.158015745660852,0
"1700012D14Rik",37.406055194326,0.293639334283237,0
"1700012I11Rik",321,0.00474126404309378,0
"1700012L04Rik",133.86819780439,0.217670881967427,0
"1700012P22Rik",13.222150137001,17.3409737445472,0
"1700013F07Rik",36.976333320624,1.21049589492152,0
"1700013G23Rik",36.0917215671699,0.977203977202079,0
"1700013N18Rik",53.7472451082273,2.04003349838687,0
"1700015E13Rik",43.3303685830347,2.00372183068764,0
"1700015F17Rik",138.927034125612,0.0315966825210448,0
"1700016C15Rik",305.954693850115,0.0122668614060513,0
"1700016D06Rik",72.9170629304173,0.0299697043002163,0
"1700016G14Rik",321,0.0104794359260469,0
"1700016H13Rik",207.245832109848,0.083675289028768,0
"1700016K19Rik",9.98044086325568,10.0588123706753,0
"1700017B05Rik",36.9291744601896,3.44630438865158,0
"1700017N19Rik",221.971134044365,1.23457363110976,1
"1700018A04Rik",117.37672209776,0.0543525128076272,0
"1700018A14Rik",204.34528736877,0.336876862465437,0
"1700018C11Rik",321,0.231711043509176,0
"1700018L02Rik",61.3954360367717,0.0645121451002456,0
"1700019A02Rik",321,0.0207653625653886,0
"1700019B03Rik",306.049141005502,2.71841035465681,1
"1700019D03Rik",17.663053954756,4.95875780015186,0
"1700019E19Rik",3.43087474325946,65.7666603860688,0
"1700019G17Rik",52.4172247260456,11.7666406353381,1
"1700019G24Rik",173.426623592684,0.0951533182443211,0
"1700019L03Rik",123.3228886437,1.10936357839114,0
"1700019M22Rik",80.4330368676623,0.0225310940718286,0
"1700019N12Rik",321,0.000712637370926859,0
"1700020D05Rik",132.482971929457,0.0848519050454132,0
"1700020I14Rik",4.9125465095628,31.1937269531056,0
"1700020L24Rik",156.980742578568,0.208440879253092,0
"1700020N18Rik",321,0.0959261086019112,0
"1700020O03Rik",17.0226953347188,12.6710860652223,0
"1700021C14Rik",11.1952234284458,1.74618268867006,0
"1700021F05Rik",7.33350120456821,22.454089812634,0
"1700021K19Rik",35.4462294509338,16.2125345265322,1
"1700021N21Rik",321,0.00120660576932334,0
"1700022A22Rik",321,0.000109886668278241,0
"1700022I11Rik",317.235076626255,1.1547804089188,1
"1700022N22Rik",51.6121185625508,1.29581769176761,0
"1700022P22Rik",145.062302783652,0.106141991677108,0
"1700023A16Rik",321,0.00568557158382614,0
"1700023E05Rik",38.323389947726,1.23284935247092,0
"1700023F02Rik",130.334081943861,0.144090893607547,0
"1700023F06Rik",52.8933738384778,0.0907361190201008,0
"1700023L04Rik",34.0968072022661,0.862693658857393,0
"1700024B05Rik",239.820485545561,0.416834444170824,0
"1700024F13Rik",294.173613869664,0.00252309820692493,0
"1700024F20Rik",139.067495715258,0.200795711554667,0
"1700024G13Rik",16.511593071268,4.21495996869807,0
"1700024P03Rik",176.740994746633,0.151815384761437,0
"1700024P04Rik",321,5.49433341391205e-05,0
"1700024P16Rik",59.8024028981766,3.42982085520164,0
"1700025B11Rik",321,0.00205492308475903,0
"1700025E21Rik",281.453884810484,0.139677370827158,0
"1700025F24Rik",132.897250547624,0.13006850544833,0
"1700025G04Rik",6.78134208185346,44.2831028783285,0
"1700025K23Rik",6.62967826926494,10.5954757765104,0
"1700025M24Rik",321,0.000900232119104712,0
"1700025N23Rik",10.829963415618,0.118419430059233,0
"1700026D08Rik",8.79468922752261,33.5081947802713,0
"1700026J04Rik",241.472303736072,0.00315991228031752,0
"1700026L06Rik",21.8370899344441,3.30944057039771,0
"1700027A15Rik",63.2266282798629,0.0142811987655106,0
"1700027A23Rik",4.54558294689367,111.121354843137,0
"1700027H10Rik",321,0.00550466227768151,0
"1700027J07Rik",321,5.30945150641679,1
"1700028D13Rik",306.890116631705,0.0044630791432004,0
"1700028E10Rik",179.662667710869,0.0867494797227365,0
"1700028I16Rik",321,5.49433341391205e-05,0
"1700028J19Rik",111.312616617592,1.13689752696859,0
"1700028K03Rik",72.4691929177795,8.15916663585073,1
"1700028P14Rik",7.01911046621988,28.1291699975949,0
"1700029E06Rik",27.0151438589267,0.392239371974996,0
"1700029F09Rik",9.876109877356,40.4534522778348,0
"1700029F12Rik",149.544153296841,0.00838568318263136,0
"1700029G01Rik",45.3953683298809,2.44999416249284,0
"1700029I01Rik",13.2977038813039,20.3886684735865,0
"1700029I15Rik",274.252972037583,0.00700754900630406,0
"1700029J07Rik",10.3036696496993,42.5965533571357,0
"1700029J11Rik",94.2280587844039,0.365875432208182,0
"1700029P11Rik",321,0.00608316543382629,0
"1700030C10Rik",256.268253697323,0.751507825639686,0
"1700030C12Rik",80.8992972972403,0.0988779549497949,0
"1700030J22Rik",17.6487162052595,3.2826226228879,0
"1700030K09Rik",29.2643925410669,12.2041022042652,1
"1700030L20Rik",27.8391058092731,0.0925773046531131,0
"1700031F05Rik",249.122473716458,0.036845548742776,0
"1700034E13Rik",244.121855226975,0.0682857841004059,0
"1700034F02Rik",74.28488939743,0.065825250846114,0
"1700034H14Rik",6.34768899389953,36.1256258358422,0
"1700034H15Rik",46.9682690933677,1.99922578940342,0
"1700034I23Rik",171.485770539653,0.0147474560008746,0
"1700034J05Rik",108.460328455636,0.273169237628136,0
"1700034P13Rik",64.7633776388174,0.305269705588164,0
"1700036A12Rik",160.531983306518,0.00302466951613307,0
"1700037C18Rik",41.321110631458,0.787955120066783,0
"1700037H04Rik",4.31387981924997,33.6562108349297,0
"1700039E22Rik",118.424877450842,0.0253579667618213,0
"1700040D17Rik",48.3896071299946,1.72376802315627,0
"1700040F15Rik",216.985070292318,0.349972469308963,0
"1700040I03Rik",9.4086997402255,9.4104022302592,0
"1700040L02Rik",14.2156127666806,14.5888884895077,0
"1700040N02Rik",321,0.000109886668278241,0
"1700041C23Rik",321,0.00261985898151172,0
"1700041M19Rik",321,0.000134067307702594,0
"1700042G15Rik",321,0.000769206677947687,0
"1700042O10Rik",321,0.000329660004834723,0
"1700044C05Rik",188.937969458589,0.256529995874996,0
"1700045H11Rik",50.6456215967486,1.20530236407855,0
"1700045I19Rik",286.353657971463,0.334774107602591,0
"1700047G03Rik",297.96331327196,0.05734345646746,0
"1700047I17Rik2",3.83088809666246,73.7841156827829,0
"1700047M11Rik",240.934444423564,0.00602272479203647,0
"1700048M11Rik",176.881280427986,0.00357525742890058,0
"1700048O20Rik",15.7657042082494,10.7706176018142,0
"1700049E17Rik1",309.732175667958,0.0526823061970153,0
"1700049E17Rik2",309.732175667958,0.0526823061970153,0
"1700049G17Rik",36.0516959856374,14.7405751239121,1
"1700049L16Rik",186.229358850404,0.00408689965361542,0
"1700052K11Rik",94.3180808323645,2.27954111480389,0
"1700052N19Rik",27.7488335757249,13.4661807607468,1
"1700054A03Rik",311.567554496264,0.052327143866397,0
"1700054N08Rik",65.7770150252921,4.16835418812276,1
"1700054O19Rik",5.38723752610262,1.29047902122762,0
"1700055D18Rik",164.388662618789,1.40214824690431,0
"1700056E22Rik",208.593884149731,0.00243781626131754,0
"1700057K13Rik",175.802326438137,0.0571611544628981,0
"1700058G18Rik",310.298673989848,0.105160000744102,0
"1700060C16Rik",321,0.00098805728251066,0
"1700060C20Rik",19.5737045022971,0.0534067897455288,0
"1700060O08Rik",315.538714090922,0.025694461885213,0
"1700061G19Rik",87.6544816487526,0.182989963221716,0
"1700061J05Rik",12.114869025984,10.8337533210596,0
"1700063D05Rik",26.1590885010383,0.0280316630207703,0
"1700063H04Rik",321,0.000237545790308953,0
"1700065D16Rik",288.229635230827,0.0839272858699879,0
"1700065I17Rik",321,0.00121863643028648,0
"1700065J18Rik",321,0.0237503389399009,0
"1700066B17Rik",273.773624625006,0.0317215042389369,0
"1700066B19Rik",316.595306423438,0.239336719983788,0
"1700066C05Rik",5.68088110481615,1.12520641360482,0
"1700066J24Rik",321,0.041206615541747,0
"1700066M21Rik",54.6594881014505,8.23422785367015,1
"1700067K01Rik",321,0.0185978034708359,0
"1700071K01Rik",158.057553781238,0.0265063741740615,0
"1700071M16Rik",92.8906974595093,2.90794832826882,1
"1700072B07Rik",321,0.000237545790308953,0
"1700073E17Rik",273.62345494477,0.00297085415912069,0
"1700074H08Rik",321,0.000164830002417362,0
"1700081L11Rik",4.46639324631977,48.358801192986,0
"1700084C01Rik",44.3514087225888,0.867886038129795,0
"1700084E18Rik",52.7101637469871,0.178775409119197,0
"1700084J12Rik",313.109650699696,0.21795191988616,0
"1700085B03Rik",74.1340339597687,0.236504006445084,0
"1700085C21Rik",321,0.00529571942288397,0
"1700086L19Rik",14.9672526132709,4.92407701409838,0
"1700086O06Rik",27.2166102746124,2.12778687337618,0
"1700086P04Rik",78.8777149898489,0.0946448733348872,0
"1700088E04Rik",4.09398113285338,28.1317094813672,0
"1700091H14Rik",260.477905792039,0.00622804063491026,0
"1700092K14Rik",201.145651068098,0.0465937239592668,0
"1700092M07Rik",201.110136993695,0.137907554438205,0
"1700093J21Rik",273.67260802625,0.216923380744015,0
"1700093K21Rik",87.6631674270793,3.8077098801764,1
"1700094D03Rik",8.93018407614082,30.8481645598058,0
"1700094J05Rik",201.025794976794,0.00850288055634781,0
"1700095A21Rik",77.9533905731709,0.0547292155050944,0
"1700095B22Rik",180.972716559339,0.0490835505706186,0
"1700095J03Rik",24.4397712365741,0.450491933100057,0
"1700096J18Rik",134.126240171598,0.0831137536976699,0
"1700096K18Rik",24.3241293058807,3.12837828875595,0
"1700097N02Rik",321,0.000274716670695603,0
"1700099I09Rik",321,0.155600507699834,0
"1700100L14Rik",212.924435538787,0.00445415295445764,0
"1700101E01Rik",13.3436307869151,4.51877222072517,0
"1700101I11Rik",66.82462686267,0.561628861217296,0
"1700102H20Rik",114.333999470301,0.538171696774466,0
"1700102P08Rik",216.582194834609,0.887340860853102,0
"1700104B16Rik",321,0.000714263343808566,0
"1700105P06Rik",89.8137802155971,0.885502397647135,0
"1700106N22Rik",13.0372999585365,9.99246231255334,0
"1700108F19Rik",321,0.000134067307702594,0
"1700108J01Rik",321,0.00271830423124882,0
"1700109F18Rik",321,0.00250968560806184,0
